date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2015-04-02,1.65,5.5,450,"1985-03-26 2014-04-09",84.35,11.14,450,"1985-03-26 2014-04-09",9.26,5.74,450,"1985-03-26 2014-04-09",30.59,11.41,450,"1985-03-26 2014-04-09",-5.11,5.29,450,"1985-03-26 2014-04-09",49.42,15.83,450,"1985-03-26 2014-04-09",-0.22,4.16,450,"1985-03-26 2014-04-09",5.48,5.82,450,"1985-03-26 2014-04-09",2.08,4.97,449,"1985-03-26 2014-04-09",1.69,4.6,449,"1985-03-26 2014-04-09",0.33,1.34,449,"1985-03-26 2014-04-09",0.5,1.76,442,"1985-03-26 2014-04-08",,,,
2015-04-01,1.6,5.57,450,"1985-03-25 2014-04-08",84.54,11.13,450,"1985-03-25 2014-04-08",9.12,5.79,450,"1985-03-25 2014-04-08",30.49,11.36,450,"1985-03-25 2014-04-08",-5.2,5.41,450,"1985-03-25 2014-04-08",49.78,16.01,450,"1985-03-25 2014-04-08",-0.34,4.22,450,"1985-03-25 2014-04-08",5.37,5.75,450,"1985-03-25 2014-04-08",2.07,4.91,450,"1985-03-25 2014-04-08",1.68,4.52,450,"1985-03-25 2014-04-08",0.33,1.35,450,"1985-03-25 2014-04-08",0.5,1.81,444,"1985-03-25 2014-04-08",,,,
2015-03-31,1.38,5.58,450,"1985-03-24 2014-04-07",84.52,11.1,450,"1985-03-24 2014-04-07",8.87,5.79,450,"1985-03-24 2014-04-07",30.13,11.21,450,"1985-03-24 2014-04-07",-5.4,5.42,450,"1985-03-24 2014-04-07",49.87,15.98,450,"1985-03-24 2014-04-07",-0.58,4.24,450,"1985-03-24 2014-04-07",5.2,5.65,450,"1985-03-24 2014-04-07",1.89,4.56,450,"1985-03-24 2014-04-07",1.5,4.13,450,"1985-03-24 2014-04-07",0.33,1.34,450,"1985-03-24 2014-04-07",0.6,1.93,444,"1985-03-24 2014-04-01",,,,
2015-03-30,1.15,5.66,450,"1985-03-23 2014-04-06",84.36,11.08,450,"1985-03-23 2014-04-06",8.66,5.76,450,"1985-03-23 2014-04-06",30,11.26,450,"1985-03-23 2014-04-06",-5.66,5.47,450,"1985-03-23 2014-04-06",49.7,15.85,450,"1985-03-23 2014-04-06",-0.81,4.3,450,"1985-03-23 2014-04-06",5.18,5.6,450,"1985-03-23 2014-04-06",1.83,4.49,450,"1985-03-23 2014-04-06",1.4,4.01,450,"1985-03-23 2014-04-06",0.36,1.47,450,"1985-03-23 2014-04-06",0.6,2.02,445,"1985-03-23 2014-04-01",,,,
2015-03-29,0.98,5.68,450,"1985-03-22 2014-04-05",84.4,10.96,450,"1985-03-22 2014-04-05",8.38,5.83,450,"1985-03-22 2014-04-05",29.93,11.02,450,"1985-03-22 2014-04-05",-5.88,5.54,450,"1985-03-22 2014-04-05",49.93,15.7,450,"1985-03-22 2014-04-05",-1.05,4.38,450,"1985-03-22 2014-04-05",5.34,5.62,450,"1985-03-22 2014-04-05",1.71,4.38,449,"1985-03-22 2014-04-05",1.31,3.93,449,"1985-03-22 2014-04-05",0.34,1.4,449,"1985-03-22 2014-04-05",0.6,2.17,445,"1985-03-22 2014-04-01",,,,
2015-03-28,0.89,5.7,450,"1985-03-21 2014-04-04",84.73,10.71,450,"1985-03-21 2014-04-04",8.14,5.92,450,"1985-03-21 2014-04-04",29.61,10.98,450,"1985-03-21 2014-04-04",-6.06,5.65,450,"1985-03-21 2014-04-04",50.32,15.76,450,"1985-03-21 2014-04-04",-1.28,4.49,450,"1985-03-21 2014-04-04",5.27,5.59,450,"1985-03-21 2014-04-04",1.74,4.44,449,"1985-03-21 2014-04-04",1.29,3.95,449,"1985-03-21 2014-04-04",0.38,1.56,449,"1985-03-21 2014-04-04",0.7,2.22,446,"1985-03-21 2014-04-01",,,,
2015-03-27,0.65,5.75,450,"1985-03-20 2014-04-03",84.6,10.72,450,"1985-03-20 2014-04-03",7.83,6.04,450,"1985-03-20 2014-04-03",29.24,10.63,450,"1985-03-20 2014-04-03",-6.18,5.73,450,"1985-03-20 2014-04-03",50.67,15.57,450,"1985-03-20 2014-04-03",-1.47,4.58,450,"1985-03-20 2014-04-03",5.22,5.39,450,"1985-03-20 2014-04-03",1.67,4.4,448,"1985-03-20 2014-04-03",1.23,3.93,448,"1985-03-20 2014-04-03",0.4,1.63,448,"1985-03-20 2014-04-03",0.7,2.2,446,"1985-03-20 2014-04-01",,,,
2015-03-26,0.43,5.74,450,"1985-03-19 2014-04-02",84.22,10.78,450,"1985-03-19 2014-04-02",7.62,6.09,450,"1985-03-19 2014-04-02",29.29,10.48,450,"1985-03-19 2014-04-02",-6.47,5.71,450,"1985-03-19 2014-04-02",50.35,15.23,450,"1985-03-19 2014-04-02",-1.71,4.65,450,"1985-03-19 2014-04-02",5.28,5.32,450,"1985-03-19 2014-04-02",1.42,3.76,448,"1985-03-19 2014-04-02",1.06,3.35,448,"1985-03-19 2014-04-02",0.35,1.53,448,"1985-03-19 2014-04-02",0.7,2.22,447,"1985-03-19 2014-04-01",,,,
2015-03-25,0.22,5.82,450,"1985-03-18 2014-04-01",83.98,10.86,450,"1985-03-18 2014-04-01",7.37,6.16,450,"1985-03-18 2014-04-01",29.27,10.62,450,"1985-03-18 2014-04-01",-6.78,5.78,450,"1985-03-18 2014-04-01",50.29,14.79,450,"1985-03-18 2014-04-01",-1.98,4.76,450,"1985-03-18 2014-04-01",5.36,5.36,450,"1985-03-18 2014-04-01",1.38,3.63,448,"1985-03-18 2014-04-01",1.06,3.35,448,"1985-03-18 2014-04-01",0.32,1.44,448,"1985-03-18 2014-04-01",0.8,2.27,448,"1985-03-18 2014-04-01",,,,
2015-03-24,-0.12,5.89,450,"1985-03-17 2014-03-31",83.63,10.94,450,"1985-03-17 2014-03-31",7.08,6.2,450,"1985-03-17 2014-03-31",29.25,10.41,450,"1985-03-17 2014-03-31",-7.13,5.9,450,"1985-03-17 2014-03-31",50.06,14.62,450,"1985-03-17 2014-03-31",-2.36,4.84,450,"1985-03-17 2014-03-31",5.52,5.4,450,"1985-03-17 2014-03-31",1.32,3.61,448,"1985-03-17 2014-03-31",0.98,3.24,448,"1985-03-17 2014-03-31",0.34,1.48,448,"1985-03-17 2014-03-31",0.9,2.33,448,"1985-03-17 2014-03-31",,,,
2015-03-23,-0.37,5.99,450,"1985-03-16 2014-03-30",83.46,10.83,450,"1985-03-16 2014-03-30",6.79,6.25,450,"1985-03-16 2014-03-30",29.36,10.36,450,"1985-03-16 2014-03-30",-7.36,6,450,"1985-03-16 2014-03-30",50.18,14.39,450,"1985-03-16 2014-03-30",-2.66,4.94,450,"1985-03-16 2014-03-30",5.66,5.41,450,"1985-03-16 2014-03-30",1.24,3.46,448,"1985-03-16 2014-03-30",0.9,3.09,448,"1985-03-16 2014-03-30",0.33,1.39,448,"1985-03-16 2014-03-30",1,2.56,448,"1985-03-16 2014-03-30",,,,
2015-03-22,-0.49,6.01,450,"1985-03-15 2014-03-29",83.75,10.72,450,"1985-03-15 2014-03-29",6.54,6.25,450,"1985-03-15 2014-03-29",29.47,10.62,450,"1985-03-15 2014-03-29",-7.55,6.05,450,"1985-03-15 2014-03-29",50.4,14.2,450,"1985-03-15 2014-03-29",-2.88,5.05,450,"1985-03-15 2014-03-29",5.73,5.51,450,"1985-03-15 2014-03-29",1.18,3.36,448,"1985-03-15 2014-03-29",0.85,2.99,448,"1985-03-15 2014-03-29",0.32,1.39,448,"1985-03-15 2014-03-29",1.2,2.97,448,"1985-03-15 2014-03-29",,,,
2015-03-21,-0.68,6.01,450,"1985-03-14 2014-03-28",83.93,10.53,450,"1985-03-14 2014-03-28",6.24,6.27,450,"1985-03-14 2014-03-28",29.64,11.1,450,"1985-03-14 2014-03-28",-7.73,6.05,450,"1985-03-14 2014-03-28",50.78,14.13,450,"1985-03-14 2014-03-28",-3.14,5.08,450,"1985-03-14 2014-03-28",5.71,5.51,450,"1985-03-14 2014-03-28",1.13,3.28,448,"1985-03-14 2014-03-28",0.76,2.73,448,"1985-03-14 2014-03-28",0.37,1.53,448,"1985-03-14 2014-03-28",1.4,3.44,448,"1985-03-14 2014-03-28",,,,
2015-03-20,-0.92,6.04,450,"1985-03-13 2014-03-27",84.13,10.54,450,"1985-03-13 2014-03-27",5.8,6.3,450,"1985-03-13 2014-03-27",29.64,11.03,450,"1985-03-13 2014-03-27",-8.05,6.03,450,"1985-03-13 2014-03-27",51.1,13.91,450,"1985-03-13 2014-03-27",-3.49,5.1,450,"1985-03-13 2014-03-27",5.75,5.63,450,"1985-03-13 2014-03-27",1.19,3.51,447,"1985-03-13 2014-03-27",0.81,3.01,447,"1985-03-13 2014-03-27",0.38,1.54,447,"1985-03-13 2014-03-27",1.6,3.76,447,"1985-03-13 2014-03-27",,,,
2015-03-19,-1.13,5.96,450,"1985-03-12 2014-03-26",84.28,10.45,450,"1985-03-12 2014-03-26",5.43,6.21,450,"1985-03-12 2014-03-26",29.94,11.09,450,"1985-03-12 2014-03-26",-8.35,5.98,450,"1985-03-12 2014-03-26",51.29,13.85,450,"1985-03-12 2014-03-26",-3.78,5.14,450,"1985-03-12 2014-03-26",5.89,5.74,450,"1985-03-12 2014-03-26",1.19,3.13,447,"1985-03-12 2014-03-26",0.77,2.54,447,"1985-03-12 2014-03-26",0.42,1.61,447,"1985-03-12 2014-03-26",1.8,4.07,447,"1985-03-12 2014-03-26",,,,
2015-03-18,-1.26,5.83,450,"1985-03-11 2014-03-25",84.35,10.37,450,"1985-03-11 2014-03-25",5.18,6.14,450,"1985-03-11 2014-03-25",30.03,11.27,450,"1985-03-11 2014-03-25",-8.54,5.88,450,"1985-03-11 2014-03-25",51.61,13.53,450,"1985-03-11 2014-03-25",-4.01,5.17,450,"1985-03-11 2014-03-25",5.85,5.71,450,"1985-03-11 2014-03-25",1.25,3.2,447,"1985-03-11 2014-03-25",0.83,2.65,447,"1985-03-11 2014-03-25",0.43,1.6,447,"1985-03-11 2014-03-25",2.1,4.4,447,"1985-03-11 2014-03-25",,,,
2015-03-17,-1.52,5.81,450,"1985-03-10 2014-03-24",84.53,10.22,450,"1985-03-10 2014-03-24",4.78,6.08,450,"1985-03-10 2014-03-24",30,11.4,450,"1985-03-10 2014-03-24",-8.75,5.9,450,"1985-03-10 2014-03-24",52.11,13.4,450,"1985-03-10 2014-03-24",-4.33,5.25,450,"1985-03-10 2014-03-24",5.81,5.75,450,"1985-03-10 2014-03-24",1.24,3.17,446,"1985-03-10 2014-03-24",0.82,2.63,446,"1985-03-10 2014-03-24",0.43,1.59,446,"1985-03-10 2014-03-24",2.4,4.73,446,"1985-03-10 2014-03-24",,,,
2015-03-16,-1.55,5.91,450,"1985-03-09 2014-03-23",84.72,10.17,450,"1985-03-09 2014-03-23",4.61,6.19,450,"1985-03-09 2014-03-23",30.32,11.59,450,"1985-03-09 2014-03-23",-8.94,6,450,"1985-03-09 2014-03-23",52.62,13.25,450,"1985-03-09 2014-03-23",-4.57,5.34,450,"1985-03-09 2014-03-23",5.92,5.82,450,"1985-03-09 2014-03-23",1.38,3.38,446,"1985-03-09 2014-03-23",0.91,2.81,446,"1985-03-09 2014-03-23",0.48,1.67,446,"1985-03-09 2014-03-23",2.6,5.04,446,"1985-03-09 2014-03-23",,,,
2015-03-15,-1.6,5.95,450,"1985-03-08 2014-03-22",84.97,10.04,450,"1985-03-08 2014-03-22",4.36,6.27,450,"1985-03-08 2014-03-22",30.28,11.61,450,"1985-03-08 2014-03-22",-9.05,6.08,450,"1985-03-08 2014-03-22",53.3,13.2,450,"1985-03-08 2014-03-22",-4.78,5.43,450,"1985-03-08 2014-03-22",5.9,5.9,450,"1985-03-08 2014-03-22",1.45,3.5,446,"1985-03-08 2014-03-22",0.95,2.96,446,"1985-03-08 2014-03-22",0.5,1.67,446,"1985-03-08 2014-03-22",2.9,5.28,446,"1985-03-08 2014-03-22",,,,
2015-03-14,-1.74,6.08,450,"1985-03-07 2014-03-21",84.92,10.1,450,"1985-03-07 2014-03-21",4.17,6.35,450,"1985-03-07 2014-03-21",30.18,11.68,450,"1985-03-07 2014-03-21",-9.22,6.19,450,"1985-03-07 2014-03-21",53.68,13.3,450,"1985-03-07 2014-03-21",-4.99,5.55,450,"1985-03-07 2014-03-21",5.72,5.92,450,"1985-03-07 2014-03-21",1.53,3.76,447,"1985-03-07 2014-03-21",1.03,3.27,447,"1985-03-07 2014-03-21",0.5,1.67,447,"1985-03-07 2014-03-21",3.2,5.59,447,"1985-03-07 2014-03-21",,,,
2015-03-13,-1.92,6.13,450,"1985-03-06 2014-03-20",84.88,10.07,450,"1985-03-06 2014-03-20",3.98,6.44,450,"1985-03-06 2014-03-20",30.25,11.61,450,"1985-03-06 2014-03-20",-9.39,6.2,450,"1985-03-06 2014-03-20",53.69,13.19,450,"1985-03-06 2014-03-20",-5.17,5.57,450,"1985-03-06 2014-03-20",5.77,5.95,450,"1985-03-06 2014-03-20",1.55,3.73,447,"1985-03-06 2014-03-20",1.02,3.25,447,"1985-03-06 2014-03-20",0.56,1.74,447,"1985-03-06 2014-03-20",3.6,5.95,447,"1985-03-06 2014-03-20",,,,
2015-03-12,-2.06,6.13,450,"1985-03-05 2014-03-19",84.92,9.98,450,"1985-03-05 2014-03-19",3.83,6.42,450,"1985-03-05 2014-03-19",30.19,11.65,450,"1985-03-05 2014-03-19",-9.58,6.2,450,"1985-03-05 2014-03-19",53.72,13.32,450,"1985-03-05 2014-03-19",-5.4,5.57,450,"1985-03-05 2014-03-19",5.76,5.93,450,"1985-03-05 2014-03-19",1.66,3.92,448,"1985-03-05 2014-03-19",1.05,3.38,448,"1985-03-05 2014-03-19",0.66,1.95,448,"1985-03-05 2014-03-19",3.9,6.16,448,"1985-03-05 2014-03-19",,,,
2015-03-11,-2.28,6.12,450,"1985-03-04 2014-03-18",85.09,9.86,450,"1985-03-04 2014-03-18",3.5,6.36,450,"1985-03-04 2014-03-18",30.13,11.74,450,"1985-03-04 2014-03-18",-9.77,6.19,450,"1985-03-04 2014-03-18",54.03,13.12,450,"1985-03-04 2014-03-18",-5.65,5.55,450,"1985-03-04 2014-03-18",5.85,6.07,450,"1985-03-04 2014-03-18",1.75,4.17,448,"1985-03-04 2014-03-18",1.02,3.35,448,"1985-03-04 2014-03-18",0.76,2.29,448,"1985-03-04 2014-03-18",4.1,6.26,448,"1985-03-04 2014-03-18",,,,
2015-03-10,-2.54,6.23,450,"1985-03-03 2014-03-17",85.14,9.63,450,"1985-03-03 2014-03-17",3.17,6.38,450,"1985-03-03 2014-03-17",30.18,11.71,450,"1985-03-03 2014-03-17",-9.97,6.28,450,"1985-03-03 2014-03-17",54.41,13,450,"1985-03-03 2014-03-17",-5.92,5.6,450,"1985-03-03 2014-03-17",5.92,6.14,450,"1985-03-03 2014-03-17",1.71,4.14,448,"1985-03-03 2014-03-17",0.97,3.29,448,"1985-03-03 2014-03-17",0.76,2.31,448,"1985-03-03 2014-03-17",4.2,6.37,448,"1985-03-03 2014-03-17",,,,
2015-03-09,-2.57,6.26,450,"1985-03-02 2014-03-16",85.38,9.36,450,"1985-03-02 2014-03-16",2.95,6.33,450,"1985-03-02 2014-03-16",30.3,11.74,450,"1985-03-02 2014-03-16",-10.01,6.28,450,"1985-03-02 2014-03-16",55,12.66,450,"1985-03-02 2014-03-16",-6.02,5.62,450,"1985-03-02 2014-03-16",5.9,6.15,450,"1985-03-02 2014-03-16",1.74,4.1,448,"1985-03-02 2014-03-16",1.03,3.33,448,"1985-03-02 2014-03-16",0.76,2.29,448,"1985-03-02 2014-03-16",4.4,6.5,448,"1985-03-02 2014-03-16",,,,
2015-03-08,-2.57,6.23,450,"1985-03-01 2014-03-15",85.66,9.19,450,"1985-03-01 2014-03-15",2.78,6.22,450,"1985-03-01 2014-03-15",30.5,11.8,450,"1985-03-01 2014-03-15",-10.04,6.24,450,"1985-03-01 2014-03-15",55.67,12.58,450,"1985-03-01 2014-03-15",-6.1,5.59,450,"1985-03-01 2014-03-15",5.77,6.2,450,"1985-03-01 2014-03-15",1.81,4.17,448,"1985-03-01 2014-03-15",1.07,3.41,448,"1985-03-01 2014-03-15",0.78,2.31,448,"1985-03-01 2014-03-15",4.6,6.58,448,"1985-03-01 2014-03-15",,,,
2015-03-07,-2.84,6.21,450,"1985-02-28 2014-03-14",85.66,9.32,450,"1985-02-28 2014-03-14",2.4,6.09,450,"1985-02-28 2014-03-14",30.29,11.6,450,"1985-02-28 2014-03-14",-10.29,6.34,450,"1985-02-28 2014-03-14",56.14,12.58,450,"1985-02-28 2014-03-14",-6.42,5.67,450,"1985-02-28 2014-03-14",5.62,6.07,450,"1985-02-28 2014-03-14",1.91,4.23,448,"1985-02-28 2014-03-14",1.13,3.49,448,"1985-02-28 2014-03-14",0.82,2.33,448,"1985-02-28 2014-03-14",4.7,6.55,448,"1985-02-28 2014-03-14",,,,
2015-03-06,-3.06,6.2,450,"1985-02-27 2014-03-13",85.66,9.37,450,"1985-02-27 2014-03-13",2.07,5.94,450,"1985-02-27 2014-03-13",30.3,11.38,450,"1985-02-27 2014-03-13",-10.65,6.33,450,"1985-02-27 2014-03-13",56.48,12.6,450,"1985-02-27 2014-03-13",-6.79,5.68,450,"1985-02-27 2014-03-13",5.61,6.09,450,"1985-02-27 2014-03-13",1.94,4.24,448,"1985-02-27 2014-03-13",1.16,3.52,448,"1985-02-27 2014-03-13",0.81,2.3,448,"1985-02-27 2014-03-13",4.8,6.49,448,"1985-02-27 2014-03-13",,,,
2015-03-05,-3.3,6.12,450,"1985-02-26 2014-03-12",85.64,9.29,450,"1985-02-26 2014-03-12",1.79,5.87,450,"1985-02-26 2014-03-12",30.37,11.51,450,"1985-02-26 2014-03-12",-10.84,6.4,450,"1985-02-26 2014-03-12",56.81,12.63,450,"1985-02-26 2014-03-12",-6.99,5.75,450,"1985-02-26 2014-03-12",5.63,6.07,450,"1985-02-26 2014-03-12",1.94,4.11,449,"1985-02-26 2014-03-12",1.1,3.28,449,"1985-02-26 2014-03-12",0.88,2.38,449,"1985-02-26 2014-03-12",4.9,6.44,449,"1985-02-26 2014-03-12",,,,
2015-03-04,-3.5,6.1,450,"1985-02-25 2014-03-11",85.53,9.29,450,"1985-02-25 2014-03-11",1.59,5.94,450,"1985-02-25 2014-03-11",30.2,11.55,450,"1985-02-25 2014-03-11",-10.96,6.44,450,"1985-02-25 2014-03-11",57.03,12.49,450,"1985-02-25 2014-03-11",-7.16,5.81,450,"1985-02-25 2014-03-11",5.46,5.96,450,"1985-02-25 2014-03-11",1.91,4.03,449,"1985-02-25 2014-03-11",1.04,3.18,449,"1985-02-25 2014-03-11",0.91,2.37,449,"1985-02-25 2014-03-11",4.9,6.4,449,"1985-02-25 2014-03-11",,,,
2015-03-03,-3.7,6.09,450,"1985-02-24 2014-03-10",85.51,9.16,450,"1985-02-24 2014-03-10",1.33,5.87,450,"1985-02-24 2014-03-10",30.05,11.44,450,"1985-02-24 2014-03-10",-11.15,6.46,450,"1985-02-24 2014-03-10",57.29,12.65,450,"1985-02-24 2014-03-10",-7.37,5.77,450,"1985-02-24 2014-03-10",5.42,5.91,450,"1985-02-24 2014-03-10",1.85,3.97,449,"1985-02-24 2014-03-10",0.98,3.09,449,"1985-02-24 2014-03-10",0.92,2.37,449,"1985-02-24 2014-03-10",5,6.34,449,"1985-02-24 2014-03-10",,,,
2015-03-02,-3.8,6.03,450,"1985-02-23 2014-03-09",85.5,9.23,450,"1985-02-23 2014-03-09",1.18,5.83,450,"1985-02-23 2014-03-09",30.19,11.56,450,"1985-02-23 2014-03-09",-11.23,6.42,450,"1985-02-23 2014-03-09",57.3,12.53,450,"1985-02-23 2014-03-09",-7.43,5.75,450,"1985-02-23 2014-03-09",5.57,5.94,450,"1985-02-23 2014-03-09",1.9,4.1,450,"1985-02-23 2014-03-09",1,3.23,450,"1985-02-23 2014-03-09",0.95,2.4,450,"1985-02-23 2014-03-09",4.9,6.27,450,"1985-02-23 2014-03-09",,,,
2015-03-01,-3.87,5.92,450,"1985-02-22 2014-03-08",85.48,9.42,450,"1985-02-22 2014-03-08",1.04,5.61,450,"1985-02-22 2014-03-08",30.09,11.5,450,"1985-02-22 2014-03-08",-11.25,6.43,450,"1985-02-22 2014-03-08",57.62,12.87,450,"1985-02-22 2014-03-08",-7.46,5.74,450,"1985-02-22 2014-03-08",5.54,5.91,450,"1985-02-22 2014-03-08",1.91,4.25,450,"1985-02-22 2014-03-08",1.01,3.43,450,"1985-02-22 2014-03-08",0.95,2.41,450,"1985-02-22 2014-03-08",4.8,6.16,450,"1985-02-22 2014-03-08",,,,
2015-02-28,-3.89,5.81,450,"1985-02-21 2014-03-07",85.52,9.56,450,"1985-02-21 2014-03-07",0.97,5.31,450,"1985-02-21 2014-03-07",30.26,11.55,450,"1985-02-21 2014-03-07",-11.3,6.35,450,"1985-02-21 2014-03-07",57.82,13.14,450,"1985-02-21 2014-03-07",-7.51,5.64,450,"1985-02-21 2014-03-07",5.57,5.88,450,"1985-02-21 2014-03-07",1.87,4.23,449,"1985-02-21 2014-03-07",1.01,3.43,449,"1985-02-21 2014-03-07",0.91,2.35,449,"1985-02-21 2014-03-07",4.8,6.08,449,"1985-02-21 2014-03-07",,,,
2015-02-27,-3.86,5.69,450,"1985-02-20 2014-03-06",85.73,9.55,450,"1985-02-20 2014-03-06",0.89,5.12,450,"1985-02-20 2014-03-06",30.22,11.66,450,"1985-02-20 2014-03-06",-11.16,6.3,450,"1985-02-20 2014-03-06",58.38,13.13,450,"1985-02-20 2014-03-06",-7.43,5.59,450,"1985-02-20 2014-03-06",5.55,5.87,450,"1985-02-20 2014-03-06",1.88,4.09,449,"1985-02-20 2014-03-06",0.97,3.21,449,"1985-02-20 2014-03-06",0.95,2.38,449,"1985-02-20 2014-03-06",4.7,5.94,449,"1985-02-20 2014-03-06",,,,
2015-02-26,-3.76,5.58,450,"1985-02-19 2014-03-05",85.76,9.48,450,"1985-02-19 2014-03-05",0.91,4.94,450,"1985-02-19 2014-03-05",30.37,11.76,450,"1985-02-19 2014-03-05",-11.12,6.25,450,"1985-02-19 2014-03-05",58.92,12.88,450,"1985-02-19 2014-03-05",-7.43,5.54,450,"1985-02-19 2014-03-05",5.54,5.9,450,"1985-02-19 2014-03-05",1.77,4.01,449,"1985-02-19 2014-03-05",0.96,3.14,449,"1985-02-19 2014-03-05",0.82,2.19,449,"1985-02-19 2014-03-05",4.7,5.88,449,"1985-02-19 2014-03-05",,,,
2015-02-25,-3.79,5.68,450,"1985-02-18 2014-03-04",85.83,9.54,450,"1985-02-18 2014-03-04",0.82,5.04,450,"1985-02-18 2014-03-04",30.64,11.97,450,"1985-02-18 2014-03-04",-11.16,6.31,450,"1985-02-18 2014-03-04",59.24,12.9,450,"1985-02-18 2014-03-04",-7.49,5.64,450,"1985-02-18 2014-03-04",5.36,5.8,450,"1985-02-18 2014-03-04",1.69,3.87,449,"1985-02-18 2014-03-04",0.93,3.05,449,"1985-02-18 2014-03-04",0.76,2.05,449,"1985-02-18 2014-03-04",4.8,5.92,449,"1985-02-18 2014-03-04",,,,
2015-02-24,-3.8,5.68,450,"1985-02-17 2014-03-03",85.93,9.44,450,"1985-02-17 2014-03-03",0.74,5.04,450,"1985-02-17 2014-03-03",30.61,11.79,450,"1985-02-17 2014-03-03",-11.29,6.39,450,"1985-02-17 2014-03-03",59.63,12.85,450,"1985-02-17 2014-03-03",-7.68,5.73,450,"1985-02-17 2014-03-03",5.15,5.58,450,"1985-02-17 2014-03-03",1.68,3.83,449,"1985-02-17 2014-03-03",1,3.32,449,"1985-02-17 2014-03-03",0.69,1.69,449,"1985-02-17 2014-03-03",5.1,6.29,449,"1985-02-17 2014-03-03",,,,
2015-02-23,-3.82,5.63,450,"1985-02-16 2014-03-02",86.16,9.34,450,"1985-02-16 2014-03-02",0.65,5.05,450,"1985-02-16 2014-03-02",30.44,11.77,450,"1985-02-16 2014-03-02",-11.39,6.38,450,"1985-02-16 2014-03-02",59.72,12.84,450,"1985-02-16 2014-03-02",-7.8,5.74,450,"1985-02-16 2014-03-02",4.97,5.49,450,"1985-02-16 2014-03-02",1.75,3.9,449,"1985-02-16 2014-03-02",1.01,3.35,449,"1985-02-16 2014-03-02",0.77,1.83,449,"1985-02-16 2014-03-02",5.3,6.62,449,"1985-02-16 2014-03-02",,,,
2015-02-22,-4.03,5.6,450,"1985-02-15 2014-03-01",86.04,9.33,450,"1985-02-15 2014-03-01",0.44,5,450,"1985-02-15 2014-03-01",30.34,11.54,450,"1985-02-15 2014-03-01",-11.56,6.48,450,"1985-02-15 2014-03-01",59.88,12.92,450,"1985-02-15 2014-03-01",-7.98,5.85,450,"1985-02-15 2014-03-01",5,5.45,450,"1985-02-15 2014-03-01",1.81,4.09,449,"1985-02-15 2014-03-01",1.04,3.43,449,"1985-02-15 2014-03-01",0.79,1.93,449,"1985-02-15 2014-03-01",5.6,6.93,449,"1985-02-15 2014-03-01",,,,
2015-02-21,-4.21,5.62,450,"1985-02-14 2014-02-28",85.9,9.36,450,"1985-02-14 2014-02-28",0.25,5.01,450,"1985-02-14 2014-02-28",30.14,11.55,450,"1985-02-14 2014-02-28",-11.73,6.48,450,"1985-02-14 2014-02-28",59.83,12.84,450,"1985-02-14 2014-02-28",-8.1,5.83,450,"1985-02-14 2014-02-28",5.13,5.52,450,"1985-02-14 2014-02-28",1.81,4.1,449,"1985-02-14 2014-02-28",1.02,3.42,449,"1985-02-14 2014-02-28",0.8,1.97,449,"1985-02-14 2014-02-28",5.8,7.28,449,"1985-02-14 2014-02-28",,,,
2015-02-20,-4.31,5.58,450,"1985-02-13 2014-02-27",85.95,9.18,450,"1985-02-13 2014-02-27",0.1,5.07,450,"1985-02-13 2014-02-27",30.34,11.5,450,"1985-02-13 2014-02-27",-11.86,6.43,450,"1985-02-13 2014-02-27",59.79,12.64,450,"1985-02-13 2014-02-27",-8.17,5.76,450,"1985-02-13 2014-02-27",5.39,5.6,450,"1985-02-13 2014-02-27",1.79,4.05,449,"1985-02-13 2014-02-27",0.97,3.34,449,"1985-02-13 2014-02-27",0.83,1.99,449,"1985-02-13 2014-02-27",5.9,7.61,449,"1985-02-13 2014-02-27",,,,
2015-02-19,-4.4,5.54,450,"1985-02-12 2014-02-26",85.9,9.04,450,"1985-02-12 2014-02-26",-0.05,5.05,450,"1985-02-12 2014-02-26",30.66,11.74,450,"1985-02-12 2014-02-26",-12.03,6.43,450,"1985-02-12 2014-02-26",59.62,12.31,450,"1985-02-12 2014-02-26",-8.33,5.8,450,"1985-02-12 2014-02-26",5.52,5.67,450,"1985-02-12 2014-02-26",1.79,4.12,449,"1985-02-12 2014-02-26",0.93,3.32,449,"1985-02-12 2014-02-26",0.88,2.19,449,"1985-02-12 2014-02-26",6,7.81,449,"1985-02-12 2014-02-26",,,,
