ListId,Status ,DaysOnMarket,GrossFloorArea,AdjustedLivingArea,PropertyType,HOAFee,PropertyTax,Bedrooms,Bathrooms,YearBuilt,GarageSpace,Address,Area,City,Province,Latitude,Longitude,ListPrice
946,Available,15,1517,1214,Semi-Detached,3470,3682,3,2,2008,2,69 GILBERT AVE,Earlscourt,Toronto,ON,43.679153,-79.457504,599000
947,Available,45,588,517,Condo,2250,4033,1,1,2017,1,139 Wilson Rd,Eastdale,Oshawa,ON,43.905834,-78.845314,299900
948,Available,108,580,510,Condo,2540,3749,1,1,2016,1,7 RESTEVER GATE,Rexdale,Toronto,ON,43.727604,-79.564903,609900
949,Available,50,574,505,Condo,3140,2945,1,1,2017,1,135 CEDRIC AVE,Midtown Toronto,Toronto,ON,43.687832,-79.436775,479000
950,Available,56,576,507,Condo,2490,1924,1,1,2012,1,#813 - 3 Rean Dr,Bayview Village,Toronto,ON,43.765289,-79.382339,312900
951,Available,32,501,441,Condo,2880,2397,1,1,2016,1,#1722 - 230 Queens Quay,Downtown,Toronto,ON,43.639381,-79.384064,389900
952,Available,37,1756,1405,Detached,3880,4398,4,3,1999,2,539 Golfview Court,Oakville,Oakville,ON,43.452374,-79.724609,598800
953,Available,96,640,563,Condo,3120,4081,1,1,2011,1,1081 FOLEY AVENUE,Elmvale - Eastway - Riverview - Riverview Park West,Ottawa,ON,45.390419,-75.618919,379000
954,Available,60,510,449,Condo,3120,3822,1,1,2010,1,173 GUIGUES AVENUE,Byward Market - Parliament Hill,Ottawa,ON,45.432209,-75.692116,355000
955,Available,44,836,736,Condo,3320,6782,2,1,2013,1,124 BREEZEHILL AVENUE,Ottawa,Ottawa,ON,45.404568,-75.718109,629900
956,Available,86,502,442,Condo,2540,1992,1,1,2012,1,1380 PRINCE OF WALES DRIVE UNIT#1605,Carleton Heights - Rideauview,Ottawa,ON,45.369625,-75.703011,185000
957,Available,84,516,454,Condo,3310,4575,1,1,2009,1,6075 VOYAGEUR DRIVE,Orléans,Ottawa,ON,45.474716,-75.557007,424900
958,Available,98,780,686,Condo,3020,3660,2,1,2009,1,385 OAKLAWN CRESCENT,Orléans,Ottawa,ON,45.465637,-75.488403,339900
959,Available,61,500,440,Condo,2510,1561,1,1,2017,1,2020 JASMINE CRESCENT UNIT#1402,Beacon Hill South - Cardinal Heights,Ottawa,ON,45.439869,-75.593658,145000
960,Available,85,1598,1278,Semi-Detached,3610,5362,3,2,2000,2,3256 RIVER ROAD,Manotick,Ottawa,ON,45.132607,-75.632965,498000
961,Available,44,1368,1094,Semi-Detached,3650,3768,3,2,2004,2,10 ROCK FOREST ROAD,Dunrobin,Ottawa,ON,45.483822,-76.03981,350000
962,Available,93,2145,1716,Detached,3750,2789,4,3,2002,2,325 FRONTENAC AVENUE,Vanier,Ottawa,ON,45.434868,-75.65583,259000
963,Available,62,650,572,Condo,2650,5373,1,1,2016,1,370 ANTIGONISH AVENUE,Orléans,Ottawa,ON,45.48616,-75.474022,499000
964,Available,114,646,568,Condo,2670,4090,1,1,2014,1,436 STALWART CRESCENT,Greenbelt,Ottawa,ON,45.324295,-75.598969,379900
965,Available,34,1513,1210,Detached,3590,3121,4,3,2001,2,155 TARTAN DRIVE,Barrhaven West - Old Barrhaven,Ottawa,ON,45.264072,-75.763573,289900
966,Available,40,537,473,Condo,2600,5362,1,1,2011,1,3256 RIVER ROAD,Manotick,Ottawa,ON,45.132607,-75.632965,498000
967,Available,97,849,747,Condo,2890,6988,2,1,2012,1,1870 ROSEBELLA AVENUE,Blossom Park - Blossom Park West - Sawmill Creek/ Timbermill,Ottawa,ON,45.351925,-75.618378,649000
968,Available,41,835,735,Condo,2730,5265,2,1,2004,1,35 SOUTHLAND CRESCENT,Hunt Club,Ottawa,ON,45.371628,-75.619003,489000
969,Available,114,801,705,Condo,2900,4036,2,1,2008,1,511 PAUL METIVIER DRIVE,New Barrhaven,Ottawa,ON,45.269489,-75.721519,374900
970,Available,29,1807,1446,Detached,3480,2012,4,3,1995,2,1546 BEAVERPOND DRIVE UNIT#104,Pineview,Ottawa,ON,45.423027,-75.598518,186900
971,Available,49,2095,1676,Detached,3700,3499,4,3,2002,2,262 LAVERGNE STREET,Vanier,Ottawa,ON,45.441925,-75.6605,325000
972,Available,103,1536,1229,Detached,3650,2749,4,3,1999,2,44 EAGLEVIEW STREET,Kanata,Kanata,ON,45.278862,-75.853737,274900
973,Available,19,835,735,Condo,2630,3899,2,1,2013,1,310 HOYLAKE CRESCENT,Orléans,Orleans,ON,45.468842,-75.503159,389900
974,Available,85,607,534,Condo,3070,2050,1,1,2014,1,1791 MAPLE GROVE ROAD,Stittsville,Kanata,ON,45.288254,-75.921722,205000
975,Available,39,1564,1251,Semi-Detached,3750,4899,3,2,2005,2,852 MONTCREST DRIVE,Orléans,Orleans,ON,45.485195,-75.479668,489900
976,Available,31,2021,1617,Detached,3430,3299,4,3,2000,2,41 COURTNEY ROAD,Kanata,Kanata,ON,45.291538,-75.87384,329900
977,Available,82,765,673,Condo,2460,3758,2,1,2007,1,730 BOWERCREST CRESCENT,Gloucester,Ottawa,ON,45.281384,-75.677872,349000
978,Available,72,2018,1614,Detached,3540,6990,4,3,2003,2,1819 RUSSLAND ROAD,Navan - Vars,Ottawa,ON,45.340397,-75.34185,699000
979,Available,41,590,519,Condo,2450,6990,1,1,2019,1,1819 -1831 RUSSLAND ROAD,Navan - Vars,Ottawa,ON,45.33989,-75.341583,999000
980,Available,54,593,522,Condo,2700,6790,1,1,2013,1,1819 RUSSLAND ROAD,Navan - Vars,Ottawa,ON,45.340397,-75.34185,379000
981,Available,102,1216,973,Semi-Detached,3880,3579,3,2,2005,2,386 MOCKINGBIRD DRIVE,Orléans,Orleans,ON,45.487492,-75.50518,357900
982,Available,110,801,705,Condo,3310,6990,2,1,2013,1,1819 RUSSLAND ROAD,Navan - Vars,Ottawa,ON,45.340397,-75.34185,699000
983,Available,90,587,517,Condo,2520,1712,1,1,2010,1,1803 ST JOSEPH BOULEVARD UNIT#116,Orléans,Ottawa,ON,45.462093,-75.54792,159000
984,Available,46,626,551,Condo,2540,2853,1,1,2009,1,526 EDWARDS STREET,Rockland,Ottawa,ON,45.549442,-75.293739,265000
985,Available,88,3834,3067,Detached,3480,3973,5,4,1994,3,40 NEPEAN STREET UNIT#2306,Ottawa,Ottawa,ON,45.419292,-75.693321,369000
986,Available,83,1231,985,Semi-Detached,3530,3390,3,2,2005,2,359 QUARTZ AVENUE,Rockland,Ottawa,ON,45.544655,-75.280304,314900
987,Available,79,756,665,Condo,2610,4307,2,1,2011,1,429 DIVISION STREET,Arnprior,Ottawa,ON,45.430016,-76.382179,400000
988,Available,37,1638,1310,Semi-Detached,3510,3542,3,2,2006,2,201 ROLLING MEADOW CRESCENT,Orléans,Ottawa,ON,45.427853,-75.516747,329000
989,Available,56,634,558,Condo,2530,1389,1,1,2016,1,LOT 15 HWY 7 ROAD,Dunrobin,Ottawa,ON,45.493942,-76.196617,129000
990,Available,34,1969,1575,Detached,3460,1712,4,3,2003,2,1803 ST JOSEPH BOULEVARD UNIT#116,Orléans,Ottawa,ON,45.462093,-75.54792,159000
991,Available,59,1914,1531,Detached,3560,5383,4,3,1997,2,429 DIVISION STREET,Arnprior,Ottawa,ON,45.430016,-76.382179,500000
992,Available,37,811,714,Condo,2800,5187,2,1,2008,1,4754 EAGLE CR,Roseland,Windsor,ON,42.239552,-82.985321,289900
993,Available,57,806,709,Condo,3100,1967,2,1,2013,1,1670 ALBERT,East Windsor,Windsor,ON,42.308056,-82.993439,109900
994,Available,90,1472,1178,Semi-Detached,3510,5993,3,2,2008,2,1087 IVANHILL,East Riverside,Windsor,ON,42.32914,-82.915306,334900
995,Available,52,566,498,Condo,2420,15834,1,1,2018,1,116 CHRISTY LAN,Windsor,Windsor,ON,42.323807,-82.863449,884900
996,Available,24,557,490,Condo,2360,5172,1,1,2010,1,6588 RALEIGH BL,Talbot,London,ON,42.935291,-81.306831,385900
997,Available,70,778,685,Condo,3370,11392,2,1,2011,1,102 MEG DR,Westminster,London,ON,42.921112,-81.230392,850000
998,Available,38,788,693,Condo,2780,2211,2,1,2004,1,37 - 410 AMBLESIDE Drive,Masonville,London,ON,43.020145,-81.300865,165000
999,Available,75,1337,1070,Semi-Detached,3840,5762,3,2,2005,2,579 JEFFREYBROOK Drive,Uplands,London,ON,43.035526,-81.261818,429900
1000,Available,87,1219,975,Semi-Detached,3790,3069,3,2,2004,2,7001 Whitman Avenue,Niagara Falls,Niagara Falls,ON,43.073814,-79.102875,239000
1001,Available,22,4096,3277,Detached,4380,4078,5,4,1998,3,25 5490 PRINCE EDWARD Avenue,Niagara Falls,Niagara Falls,ON,43.094559,-79.106125,317500
1002,Available,16,6950,5560,Detached,4400,7833,7,7,1970,4,203 4872 VALLEY WAY .,Niagara Falls,Niagara Falls,ON,43.103577,-79.074303,609900
1003,Available,99,765,673,Condo,2430,2569,2,1,2011,1,7785 Mulhern Street,Niagara Falls,Niagara Falls,ON,43.105556,-79.127815,199999
1004,Available,49,1706,1365,Detached,3430,6409,4,3,1996,2,5828 Ferry Street,Niagara Falls,Niagara Falls,ON,43.089321,-79.091484,499000
1005,Available,63,1795,1436,Semi-Detached,3740,3466,3,2,2002,2,6566 DOREEN Drive,Niagara Falls,Niagara Falls,ON,43.106136,-79.105293,269900
1006,Available,45,1531,1225,Detached,3470,4349,4,3,2002,2,645 Violet Street,Waterloo,Waterloo,ON,43.469292,-80.599823,399900
1007,Available,103,600,528,Condo,2520,1729,1,1,2019,1,335 Northlake Drive,Waterloo,Waterloo,ON,43.501736,-80.554558,159000
1008,Available,12,1515,1212,Detached,3620,3154,4,3,2001,2,30 375 KINGSCOURT Drive,Waterloo,Waterloo,ON,43.496464,-80.52253,290000
1009,Available,63,533,469,Condo,2930,3721,1,1,2010,1,25 Liberty Avenue,Auditorium,Kitchener,ON,43.449638,-80.469513,335000
1010,Available,75,605,532,Condo,3270,2776,1,1,2011,1,81 Morgan Avenue,Centreville Chicopee,Kitchener,ON,43.429859,-80.431648,249900
1011,Available,74,558,491,Condo,2420,4220,1,1,2012,1,267 Morrison Road,Centreville Chicopee,Kitchener,ON,43.430744,-80.416313,379900
1012,Available,25,590,519,Condo,2790,3776,1,1,2009,1,E31 110 ACTIVA Avenue,Laurentian West,Kitchener,ON,43.408806,-80.510376,339900
1013,Available,110,569,501,Condo,2600,2432,1,1,2011,1,15 Blucher Street,Mount Hope Huron Park,Kitchener,ON,43.460251,-80.499298,218900
1014,Available,26,525,462,Condo,2310,2165,1,1,2011,1,754 Bleams Road,Kitchener,Kitchener,ON,43.407032,-80.474335,194900
1015,Available,59,579,510,Condo,2380,3554,1,1,2013,1,7 Upper Mercer Drive,Grand River South,Kitchener,ON,43.446491,-80.406723,319900
1016,Available,110,855,752,Condo,2420,6102,2,1,2010,1,54 Milson Cres,Kortright Hills,Guelph,ON,43.500637,-80.229118,535000
1017,Available,30,1566,1253,Detached,3690,7412,4,3,1996,2,45 Geddes Crescent,Guelph,Guelph,ON,43.513851,-80.209908,649900
1018,Available,55,578,509,Condo,2740,6386,1,1,2019,1,8 MALVERN Crescent,Guelph,Guelph,ON,43.515121,-80.195892,559900
1019,Available,84,6385,5108,Detached,4210,7128,7,7,1985,4,177 Milson Drive,Kortright Hills,Guelph,ON,43.498695,-80.229836,624999
1020,Available,15,596,524,Condo,2660,5988,1,1,2018,1,15 WILKIE CRES,Guelph,Guelph,ON,43.507942,-80.180771,525000
1021,Available,17,1695,1356,Semi-Detached,3430,3641,3,2,2007,2,459 Charlton Ave,Kirkendall North,Hamilton,ON,43.254723,-79.893707,298000
1022,Available,109,2120,1696,Detached,3880,7942,4,3,2002,2,50 GREEN MOUNTAIN RD,Stoney Creek,Hamilton,ON,43.198563,-79.763313,650000
1023,Available,67,714,628,Condo,3020,3299,2,1,2009,1,120 WOODBURN Road,Glanbrook,Hamilton,ON,-999,-999,329900
1024,Available,53,1487,1190,Semi-Detached,3540,4299,3,2,2004,2,30 FOXMEADOW Drive,Stoney Creek,Hamilton,ON,43.177826,-79.781067,429900
1025,Available,65,508,447,Condo,2920,5869,1,1,2018,1,2432 Baxter Cres,Burlington,Burlington,ON,43.385357,-79.827148,748800
1026,Available,69,1330,1064,Semi-Detached,3780,2861,3,2,2005,2,104 E - 216 PLAINS Road West,Aldershot,Burlington,ON,43.301445,-79.859093,365000
1027,Available,26,562,495,Condo,2550,5353,1,1,2018,1,1442 Cobbler Lane,Glen Abbey,Oakville,ON,43.430691,-79.744545,728800
1028,Available,113,1604,1283,Semi-Detached,3420,3672,3,2,2004,2,1377 ACTON Crescent,Oakville,Oakville,ON,43.473747,-79.660568,500000
1029,Available,85,1634,1307,Detached,3750,4208,4,3,1994,2,2378 Brookhurst Dr,Mississauga,Mississauga,ON,43.50983,-79.64267,525000
1030,Available,114,629,554,Condo,3100,7052,1,1,2018,1,5655 River Grove Ave,East Credit,Mississauga,ON,43.587467,-79.705734,879900
1031,Available,28,1342,1074,Semi-Detached,3720,8011,3,2,2000,2,4580 Inverness Blvd,East Credit,Mississauga,ON,43.572617,-79.687866,999600
1032,Available,90,1788,1430,Semi-Detached,3810,2724,3,2,2007,2,#117 - 6540 Falconer Dr,Streetsville,Mississauga,ON,43.604027,-79.731079,339900
1033,Available,69,1707,1366,Detached,3780,5602,4,3,1998,2,1136 Baldwin Rd,Lakeview,Mississauga,ON,43.595562,-79.580551,699000
1034,Available,92,756,665,Condo,3310,2163,2,1,2009,1,#1201 - 530 LOLITA GDNS,Mississauga,Mississauga,ON,43.592449,-79.605553,269900
1035,Available,119,1543,1234,Semi-Detached,3890,5289,3,2,2004,2,2888 SAINT MALO Circle,Mississauga,Mississauga,ON,43.586689,-79.765297,659900
1036,Available,50,1642,1314,Semi-Detached,3890,4006,3,2,2007,2,1142 LOWER VILLAGE CRES,Lakeview,Mississauga,ON,43.573025,-79.569595,499900
1037,Available,97,1782,1426,Semi-Detached,3420,5770,3,2,2000,2,2785 CATHIAN CRT,Erin Mills,Mississauga,ON,43.541542,-79.695732,719900
1038,Available,108,623,548,Condo,2890,2004,1,1,2013,1,1051 OLD DERRY RD,Meadowvale Village,Mississauga,ON,43.625961,-79.729195,250000
1039,Available,79,731,643,Condo,3170,5243,2,1,2008,1,882 Renaissance Dr,Lakeview,Oshawa,ON,43.857136,-78.859825,389900
1040,Available,76,634,558,Condo,2520,4436,1,1,2017,1,553 Camelot Dr,Eastdale,Oshawa,ON,43.917343,-78.847054,329900
1041,Available,108,571,502,Condo,2410,7529,1,1,2010,1,600 Whistler Dr,Northglen,Oshawa,ON,43.908775,-78.905251,559900
1042,Available,60,602,530,Condo,2710,5084,1,1,2019,1,1938 ROCKCREEK DR,Samac,Oshawa,ON,43.951542,-78.866486,749900
1043,Available,79,511,450,Condo,2620,2031,1,1,2014,1,88 Greenbank Dr,Richmond Hill,Richmond Hill,ON,43.910522,-79.454201,295000
1044,Available,71,1270,1016,Semi-Detached,3680,4750,3,2,2008,2,107 Cartier Cres,Richmond Hill,Richmond Hill,ON,43.882359,-79.418533,690000
1045,Available,112,1722,1378,Semi-Detached,3680,4736,3,2,2005,2,251 Frank Endean Rd,Richmond Hill,Richmond Hill,ON,43.888855,-79.414459,688000
1046,Available,67,716,630,Condo,2460,5225,2,1,2007,1,15 Carousel Cres,Richmond Hill,Richmond Hill,ON,43.940556,-79.452339,759000
1047,Available,115,1293,1034,Semi-Detached,3590,4805,3,2,2008,2,12 LANGHORST CRES,Richmond Hill,Richmond Hill,ON,43.921391,-79.459763,698000
1048,Available,102,508,447,Condo,2860,2397,1,1,2015,1,#711 - 6 Eva Rd,Eatonville,Toronto,ON,43.640301,-79.562302,389900
1049,Available,61,6932,5546,Detached,3830,5342,7,7,1985,4,39 Stainforth Dr,Agincourt,Toronto,ON,43.794025,-79.285156,868888
1050,Available,61,595,524,Condo,2500,3068,1,1,2014,1,33 BALDWIN ST,Downtown,Toronto,ON,43.655937,-79.393402,499000
1051,Available,105,532,468,Condo,2910,3319,1,1,2013,1,1404 25 Carlton Street,Downtown,Toronto,ON,43.661045,-79.38166,539900
1052,Available,63,639,562,Condo,3250,4150,1,1,2010,1,127 WEIR CRES,West Hill,Toronto,ON,43.773659,-79.196533,675000
1053,Available,110,526,463,Condo,2470,2886,1,1,2012,1,60 IGNATIUS LANE,West Hill,Toronto,ON,43.765007,-79.19281,469500
1054,Available,33,534,470,Condo,3000,2766,1,1,2009,1,159 GOULDING AVE,Newtonbrook,Toronto,ON,43.789005,-79.432106,450000
1055,Available,45,4763,3810,Detached,3500,4296,6,4,1966,3,80 VALLEY STREAM DR,Toronto,Toronto,ON,43.820442,-79.263741,698800
1056,Available,42,629,554,Condo,2610,3867,1,1,2017,1,19 LILY CUP AVE,Clairlea - Birchmount,Toronto,ON,43.702591,-79.272026,629000
1057,Available,82,774,681,Condo,2780,1961,2,1,2006,1,#1709 - 45 SILVER SPRINGS BLVD,Milliken,Toronto,ON,43.800648,-79.307007,319000
1058,Available,97,873,768,Condo,3240,2397,2,1,2008,1,#906 - 235 SHERWAY GARDENS RD,Islington - City Centre West,Toronto,ON,43.609261,-79.558998,389900
1059,Available,65,614,540,Condo,3100,5392,1,1,2011,1,102 Meg Drive,Westminster,London,ON,42.921112,-81.230392,850000
1060,Available,29,851,749,Condo,2520,3904,2,1,2004,1,550 TWIN OAKS Crescent,Waterloo,Waterloo,ON,43.490723,-80.556816,359000
1061,Available,66,629,554,Condo,2600,6968,1,1,2015,1,1497 GREENBRIAR DR,Glen Abbey,Oakville,ON,43.447807,-79.730713,948800
1062,Available,101,640,563,Condo,2770,6812,1,1,2012,1,3667 Broomhill Cres,Mississauga,Mississauga,ON,43.609875,-79.615334,849999
1063,Available,120,511,450,Condo,2890,4528,1,1,2009,1,6569 SONG BIRD CRES E,Meadowvale Village,Mississauga,ON,43.629204,-79.718056,565000
1064,Available,12,1230,1021,Townhouse,3500,2834,2,1,2010,1,#1505 - 25 Capreol Crt,Downtown,Toronto,ON,43.640816,-79.395538,461000
1065,Available,56,626,551,Condo,2660,4788,1,1,2011,1,25 Linelle St,Lansing,Toronto,ON,43.755135,-79.410789,778800
1066,Available,36,885,779,Condo,2710,3682,2,1,2012,1,209 Ellendale Dr,Dorset Park,Toronto,ON,43.752731,-79.277641,599000
1067,Available,46,1779,1423,Detached,3800,3230,4,3,1999,2,1090 Agincourt Road,Braemar Park - Bel Air Heights - Copeland Park,Ottawa,ON,45.366543,-75.751694,300000
1068,Available,117,633,557,Condo,2490,3999,1,1,2018,1,6424 Glen Knolls Drive,Orleans,Orleans,ON,45.478748,-75.540428,399900
1069,Available,87,808,711,Condo,3340,4790,2,1,2006,1,29 BALLYMORE AVENUE,Greenboro East,Ottawa,ON,45.371174,-75.627319,444900
1070,Available,110,1272,1018,Semi-Detached,3480,3983,3,2,2008,2,35 HUMPHREY WAY,Kanata,Ottawa,ON,45.301487,-75.896286,369900
1071,Available,27,631,555,Condo,3080,3249,1,1,2017,1,5 YATES AVENUE E,Cornwall,Cornwall,ON,45.016109,-74.739899,324900
1072,Available,68,846,744,Condo,3040,1411,2,1,2009,1,203 4872 VALLEY WAY .,Niagara Falls,Niagara Falls,ON,43.103577,-79.074303,109900
1073,Available,27,886,780,Condo,3360,3696,2,1,2011,1,470 Lausanne Crescent,Waterloo,Waterloo,ON,43.453224,-80.57531,339900
1074,Available,109,2191,1753,Detached,3830,3549,4,3,2001,2,241 Country Hill Drive,Country Hills,Kitchener,ON,43.413971,-80.469154,319500
1075,Available,102,569,501,Condo,2610,4109,1,1,2015,1,45 ORCHID Crescent,Laurentian West,Kitchener,ON,43.413689,-80.512337,369900
1076,Available,102,3770,3016,Detached,4120,4664,5,4,1994,3,173 Plymouth Road,Rockway,Kitchener,ON,43.432812,-80.461098,419900
1077,Available,22,561,494,Condo,2630,2444,1,1,2013,1,233 WOODHAVEN Road,Vanier,Kitchener,ON,43.423908,-80.454712,220000
1078,Available,82,578,509,Condo,2700,2888,1,1,2009,1,140 Mooregate Crescent,Victoria Hills,Kitchener,ON,43.441154,-80.525253,260000
1079,Available,53,710,625,Condo,2510,7070,2,1,2010,1,193 COULING CRES,Guelph,Guelph,ON,43.581631,-80.227448,619900
1080,Available,63,723,636,Condo,3000,3409,2,1,2006,1,66 GRAHAM Avenue South,Delta East,Hamilton,ON,43.238739,-79.816139,279000
1081,Available,58,2172,1738,Detached,3810,6499,4,3,2000,2,166 PARKVIEW Drive,Ancaster,Hamilton,ON,43.215252,-79.996254,649900
1082,Available,69,1581,1265,Detached,3500,5172,4,3,2001,2,2237 KENNETH Crescent,Burlington,Burlington,ON,43.406628,-79.781303,659900
1083,Available,96,2053,1642,Detached,3840,2861,4,3,2002,2,#104 E - 216 PLAINS RD W,Aldershot,Burlington,ON,43.301445,-79.859093,365000
1084,Available,79,2090,1672,Detached,3670,5603,4,3,2001,2,5894 BLUE SPRUCE AVE,Burlington,Burlington,ON,43.406338,-79.782753,714900
1085,Available,119,1750,1400,Detached,3520,7731,4,3,2001,2,1109 SCHOOLING DR,Taunton,Oshawa,ON,43.943024,-78.851677,574900
1086,Available,113,1364,1091,Semi-Detached,3760,3495,3,2,2000,2,382 JARVIS ST,O'Neill,Oshawa,ON,43.90873,-78.8629,259900
1087,Available,74,550,484,Condo,2750,4949,1,1,2011,1,273 TAYLOR MILLS DR N,Richmond Hill,Richmond Hill,ON,43.889954,-79.427849,719000
1088,Available,98,634,558,Condo,2720,2059,1,1,2012,1,#3001 - 375 KING ST W,Downtown,Toronto,ON,43.645641,-79.392952,335000
1089,Available,12,985,818,Townhouse,3450,3319,2,1,2004,1,#3902 - 21 CARLTON ST,Downtown,Toronto,ON,43.661102,-79.382103,539900
1090,Available,11,575,506,Condo,3040,4771,1,1,2012,1,71 GLENCOYNE CRES,L'Amoreaux,Toronto,ON,43.816643,-79.333656,775999
1091,Available,82,1723,1378,Detached,3740,2023,4,3,1994,2,#3405 - 2230 LAKESHORE BLVD W,Mimico,Toronto,ON,43.621616,-79.482918,329000
1092,Available,75,1619,1295,Semi-Detached,3800,3821,3,2,2007,2,6253 FORTUNE DRIVE,Orléans,Ottawa,ON,45.471237,-75.544571,354900
1093,Available,60,1483,1186,Semi-Detached,3570,3271,3,2,2004,2,206 Patricia Avenue,Cherry Hill,Kitchener,ON,43.442616,-80.50724,294500
1094,Available,80,705,620,Condo,3140,6102,2,1,2007,1,54 MILSON CRES,Kortright Hills,Guelph,ON,43.500637,-80.229118,535000
1095,Available,110,635,559,Condo,2910,3074,1,1,2015,1,#104 - 915 KING ST W,Niagara,Toronto,ON,43.641571,-79.412743,499999
1096,Available,63,607,534,Condo,2790,2760,1,1,2013,1,4 BROWSIDE AVE,Midtown Toronto,Toronto,ON,43.696522,-79.415451,449000
1097,Available,37,620,546,Condo,3160,5532,1,1,2017,1,25 MILLICENT Street,Wallace Emerson,Toronto,ON,43.665096,-79.439278,899900
1098,Available,101,564,496,Condo,2450,1754,1,1,2018,1,1768 Pilgrims Way,Glen Abbey,Oakville,ON,43.439613,-79.734871,238888
1099,Available,73,885,779,Condo,3020,4918,2,1,2010,1,560 JANE ST,Lambton,Toronto,ON,43.663452,-79.490456,799999
1100,Available,40,845,744,Condo,2760,2209,2,1,2012,1,319 Davis Road,Thorold,Niagara Falls,ON,43.100704,-79.19313,220900
1101,Available,15,545,480,Condo,2610,4599,1,1,2014,1,2 Lunney Cres,Bowmanville,Clarington,ON,43.932774,-78.701721,459900
1102,Available,73,1628,1302,Detached,3850,2799,4,3,1996,2,6 Durham St,Bowmanville,Clarington,ON,43.908215,-78.682373,279900
1103,Available,77,1473,1178,Semi-Detached,3720,4790,3,2,2003,2,13 HOOPER SQ,Bowmanville,Clarington,ON,43.934105,-78.681114,479000
1104,Available,94,1550,1240,Semi-Detached,3590,9290,3,2,2004,2,14 CONCESSION ST W,Bowmanville,Clarington,ON,43.917953,-78.684532,929000
1105,Available,27,623,548,Condo,3180,5056,1,1,2013,1,106 JAMES ST,Bolton,Caledon,ON,43.879948,-79.732666,618800
1106,Available,88,895,788,Condo,3180,2525,2,1,2006,1,# 11 - 365 HEALEY RD,Bolton,Caledon,ON,43.860851,-79.731514,309000
1107,Available,17,516,454,Condo,2460,1552,1,1,2013,1,12 CEDAR MILLS CRES,Bolton,Caledon,ON,43.930923,-79.803116,190000
1108,Available,56,1447,1158,Semi-Detached,3890,2490,3,2,2006,2,866 YORK AVE N,Listowel,Kitchener,ON,43.739143,-80.945358,249000
1109,Available,43,1516,1213,Semi-Detached,3580,2299,3,2,2008,2,1 MARTIN STREET,Casselman,Ottawa,ON,45.319763,-75.103607,229922
